floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price,wallsMaterial
12,14.0,106.7,15.0,55.665162,37.613952000000005,24390000,5
28,41.0,113.4,20.0,55.637393,37.600388,24800000,5
28,38.0,114.0,17.0,55.637393,37.600388,24900000,5
8,8.0,110.0,12.0,55.71271,37.644477,25000000,2
31,41.0,105.0,15.0,55.637068000000006,37.599094,25900000,5
12,19.0,114.0,10.0,55.645314,37.657485,26000000,5
11,30.0,107.0,22.0,55.678707,37.634631,26500000,2
7,8.0,105.0,9.1,55.71124,37.612173,26500000,1
17,23.0,108.0,25.0,55.647204,37.618641,27000000,4
15,39.0,118.0,15.0,55.637393,37.600388,27000000,5
8,26.0,110.0,16.0,55.606822,37.589536,27000000,5
8,8.0,110.0,30.0,55.71271,37.644477,27450000,1
7,33.0,102.0,23.0,55.678707,37.634631,28000000,5
23,33.0,109.8,18.1,55.677539,37.634398,28500000,5
24,38.0,103.0,10.0,55.637393,37.600388,28500000,5
10,38.0,117.0,18.0,55.637393,37.600388,28700000,5
10,38.0,117.0,20.0,55.637393,37.600388,29000000,5
8,19.0,110.0,16.0,55.645314,37.657485,30000000,2
9,15.0,107.0,15.0,55.71009300000001,37.658877,30000000,5
34,42.0,102.6,15.0,55.637393,37.600388,30000000,5
10,10.0,114.3,13.1,55.699954000000005,37.63712,34300000,5
23,38.0,119.0,14.0,55.637068000000006,37.599094,34900000,5
2,22.0,112.0,40.0,55.66965,37.611482,34990000,5
26,39.0,118.3,14.0,55.637393,37.600388,35000000,5
26,39.0,118.3,38.0,55.637393,37.600388,35000000,5
2,22.0,112.0,12.6,55.66965,37.611482,35990000,5
2,22.0,112.0,40.0,55.66965,37.611482,35900000,5
8,18.0,113.0,15.0,55.710809,37.610404,38700000,2
4,15.0,115.0,18.0,55.71009300000001,37.658877,39899000,5
9,18.0,116.0,12.0,55.710038,37.60894,40950000,2
10,12.0,117.0,14.0,55.710809,37.610404,41000000,2
14,18.0,116.0,12.0,55.710038,37.60894,43700000,2
9,17.0,106.0,14.0,55.710809,37.605023,47000000,2
3,18.0,107.0,15.0,55.710809,37.605023,48000000,1
4,18.0,114.0,20.0,55.710809,37.610404,60000000,2
1,14.0,101.5,17.4,55.637591,37.764609,14000000,3
20,22.0,100.0,11.5,55.627875,37.749041,14500000,3
12,22.0,102.0,11.9,55.641021,37.761285,14900000,3
12,22.0,100.0,10.0,55.62512,37.713063,16000000,3
6,22.0,101.0,11.0,55.603502,37.598932,16400000,3
22,24.0,106.7,12.0,55.608663,37.592572,17800000,5
4,17.0,116.0,15.0,55.60460500000001,37.658751,18000000,5
2,7.0,109.0,5.0,55.706274,37.660763,18200000,1
6,14.0,110.0,12.0,55.632093000000005,37.675541,19000000,1
10,17.0,103.0,15.0,55.60460500000001,37.658751,19500000,5
10,17.0,116.0,10.0,55.606548,37.579987,19500000,3
20,22.0,100.2,10.2,55.632769,37.742097,19699998,3
9,17.0,110.0,20.0,55.695591,37.604717,19900000,3
4,23.0,110.0,19.0,55.647204,37.618641,20200000,1
11,23.0,108.0,13.0,55.647204,37.618641,20500000,2
25,39.0,100.0,30.0,55.63707,37.599094,23000000,5
22,24.0,113.4,15.6,55.677539,37.634398,23500000,5
13,14.0,102.0,15.7,55.69910600000001,37.634721,23500000,1
9,17.0,106.2,14.0,55.594011,37.605086,24500000,5
3,7.0,111.9,26.0,55.70350500000001,37.662713,24700000,1
10,41.0,118.0,9.0,55.637393,37.600388,25000000,5
26,38.0,113.0,15.0,55.63719,37.598690000000005,24949000,5
15,17.0,118.0,13.0,55.652024,37.606496,25000000,3
9,20.0,106.0,8.5,55.689451,37.686707,25600000,5
5,8.0,108.0,23.0,55.611302,37.696741,26000000,5
4,14.0,131.3,20.4,55.69902,37.636401,29600190,5
5,16.0,126.0,15.0,55.710692,37.607448,39500000,2
20,33.0,128.0,18.0,55.677539,37.634398,26500000,5
29,32.0,121.0,20.0,55.677539,37.634398,28990000,5
13,17.0,121.3,14.0,55.710809,37.610404,41949999,5
6,8.0,135.0,10.0,55.67116800000001,37.629071,27300000,1
24,24.0,139.6,11.0,55.579811,37.67131,21107520,5
12,20.0,130.0,12.7,55.69900500000001,37.638557,25000000,5
2,17.0,120.5,38.5,55.677159,37.695348,27700000,1
7,12.0,120.0,15.0,55.710809,37.610404,37000000,5
5,18.0,125.7,14.9,55.710038,37.60894,41199999,5
13,17.0,121.2,15.1,55.710809,37.610404,42999999,5
8,17.0,130.9,20.0,55.710809,37.610404,45000000,5
13,13.0,126.9,33.9,55.708663,37.590255,48200000,2
14,17.0,136.2,14.7,55.710809,37.610404,50950000,5
16,18.0,141.2,9.3,55.710692,37.607448,54400000,5
16,16.0,147.0,25.0,55.710692,37.607448,54450000,2
16,24.0,125.0,19.6,55.616026,37.600244,24850000,2
21,24.0,140.0,15.0,55.627417,37.610314,21900000,3
9,18.0,130.9,9.3,55.710692,37.607448,45500000,2
4,15.0,122.0,15.0,55.604651,37.661132,18500000,5
26,39.0,126.5,15.0,55.637327,37.597702000000005,23900000,5
6,16.0,138.0,13.0,55.710945,37.643821,31000000,5
14,14.0,137.57,20.5,55.69902,37.636401,32000000,5
30,39.0,145.0,15.0,55.637393,37.600388,33400000,5
35,40.0,126.7,65.0,55.637393,37.600388,35000000,5
12,16.0,142.0,37.0,55.719602,37.659254,36900000,5
5,18.0,123.8,16.0,55.710692,37.607448,39400000,5
5,18.0,125.7,14.9,55.710038,37.60894,41500000,5
4,12.0,127.0,15.0,55.710809,37.610404,42900000,5
8,17.0,130.9,20.0,55.710809,37.610404,45500000,5
8,18.0,130.9,9.3,55.711108,37.607224,45500000,2
10,17.0,126.2,12.7,55.710809,37.610404,46499999,5
9,18.0,130.8,9.2,55.710692,37.607448,46990000,5
13,13.0,126.9,33.9,55.708663,37.590255,48199999,2
9,18.0,140.2,16.6,55.710692,37.607448,48799999,5
4,17.0,133.0,17.0,55.710038,37.60894,50000000,5
12,15.0,135.0,14.7,55.710809,37.610404,49999999,5
6,17.0,120.0,48.0,55.710809,37.610404,58999000,5
5,11.0,120.0,16.0,55.710809,37.610404,60000000,5
8,8.0,136.1,16.6,55.712152,37.612506,66600000,5
8,17.0,126.0,15.0,55.677159,37.695348,35900000,5
28,33.0,129.0,17.0,55.676585,37.634092,18300000,5
26,41.0,127.0,15.0,55.637393,37.600388,23200000,5
5,41.0,145.0,20.0,55.637393,37.600388,25000000,5
9,18.0,140.2,16.6,55.711108,37.607224,48900000,2
9,33.0,129.0,16.0,55.678707,37.634631,17800000,5
28,33.0,126.5,16.0,55.676585,37.634092,18250000,5
28,33.0,127.0,17.0,55.676585,37.634092,18250000,5
30,33.0,124.0,18.2,55.678707,37.634631,24000000,5
38,41.0,120.0,25.0,55.637068000000006,37.599094,25000000,5
3,18.0,121.2,11.4,55.634649,37.592015,24900000,3
13,24.0,142.0,15.0,55.677539,37.634398,25199000,5
12,20.0,130.0,32.0,55.705584,37.635314,26500000,5
8,8.0,120.0,30.0,55.71271,37.644477,27200000,1
6,8.0,135.0,10.0,55.67116800000001,37.629071,27300000,1
4,6.0,125.7,12.0,55.69910600000001,37.634721,27650000,5
4,6.0,124.4,17.4,55.69910600000001,37.634721,28000000,2
4,6.0,129.9,23.0,55.69910600000001,37.634721,28600000,2
11,33.0,123.0,35.0,55.677539,37.634398,28900000,5
6,17.0,130.0,13.0,55.594011,37.605086,28900000,5
29,33.0,121.0,20.0,55.677539,37.634398,29000000,5
3,16.0,123.0,15.0,55.71056,37.64507,29000000,5
7,17.0,125.0,14.0,55.652024,37.606496,30000000,4
10,33.0,143.0,15.0,55.677539,37.634398,29990000,5
4,41.0,124.5,14.0,55.637068000000006,37.599094,31900000,5
3,14.0,144.5,19.7,55.66684300000001,37.610646,31900000,2
1,41.0,124.5,40.0,55.637393,37.600388,32500000,5
1,40.0,124.5,20.0,55.637393,37.600388,32500000,5
3,14.0,144.5,19.7,55.66684300000001,37.610646,32400000,2
13,24.0,142.3,14.4,55.677539,37.634398,32990000,5
13,24.0,142.0,14.0,55.677539,37.634398,33000000,2
20,20.0,135.0,17.0,55.682991,37.645519,34000000,5
35,41.0,127.0,14.0,55.637393,37.600388,34500000,5
8,39.0,141.0,10.0,55.637393,37.600388,35000000,5
5,18.0,120.0,14.0,55.710809,37.610404,36750000,2
2,16.0,128.0,13.0,55.710961,37.609227,37200000,2
2,18.0,128.0,12.0,55.710038,37.60894,37500000,2
2,18.0,128.0,12.0,55.710038,37.60894,37500000,2
39,41.0,145.3,15.0,55.637068000000006,37.599094,38990000,5
15,16.0,126.0,16.0,55.71056,37.64507,39800000,5
5,17.0,124.7,15.1,55.710038,37.60894,41500000,2
5,18.0,124.7,15.1,55.710038,37.60894,41590000,2
5,18.0,124.0,15.0,55.710038,37.60894,41500000,2
10,18.0,125.0,10.0,55.710809,37.610404,42500000,2
4,18.0,127.0,15.0,55.710809,37.610404,42600000,2
13,18.0,121.0,15.0,55.710809,37.610404,43000000,2
10,16.0,128.0,15.0,55.710961,37.609227,44600000,2
10,16.0,140.0,15.0,55.710692,37.607448,45000000,2
36,38.0,146.0,13.0,55.637393,37.600388,45990000,5
8,18.0,131.0,15.0,55.710809,37.610404,46000000,2
4,18.0,129.0,15.0,55.710038,37.60894,46000000,2
36,38.0,146.0,13.0,55.637393,37.600388,45990000,5
11,18.0,122.0,10.0,55.710809,37.610404,46500000,2
11,16.0,131.0,15.0,55.710692,37.607448,47000000,2
9,16.0,132.0,15.0,55.710692,37.607448,47000000,2
4,4.0,128.0,15.0,55.699401,37.624444,49000000,1
9,16.0,135.0,15.0,55.710692,37.607448,50000000,2
6,16.0,136.7,20.0,55.710961,37.609227,49900000,2
4,17.0,124.7,15.1,55.710809,37.610404,49999999,5
14,16.0,136.0,15.0,55.710692,37.607448,50000000,2
6,16.0,137.0,15.0,55.710961,37.609227,49900000,2
6,16.0,136.0,14.0,55.710961,37.609227,49900000,5
6,16.0,129.7,14.2,55.710961,37.609227,50500000,5
7,18.0,131.0,15.0,55.710809,37.610404,51000000,2
22,24.0,140.6,10.0,55.619269,37.695914,55000000,2
6,7.0,127.0,28.0,55.71305,37.596228,56000000,5
8,16.0,123.0,20.0,55.710692,37.607448,58000000,5
2,16.0,130.0,13.0,55.710809,37.605023,62000000,2
3,16.0,130.0,12.0,55.710961,37.609227,64000000,5
8,8.0,136.0,25.0,55.712152,37.612506,68730500,2
3,3.0,120.2,10.0,55.699746,37.619405,17900000,1
26,39.0,126.5,16.0,55.63719,37.598690000000005,23450000,5
12,20.0,130.0,13.0,55.69900500000001,37.638557,25000000,5
32,33.0,130.0,18.0,55.677539,37.634398,25900000,5
9,10.0,142.0,13.0,55.709495,37.663629,31000000,1
13,15.0,122.0,15.0,55.710809,37.610404,43000000,5
9,18.0,131.0,30.7,55.710548,37.608265,47000000,5
9,15.0,127.1,12.5,55.710809,37.610404,51299000,5
5,17.0,131.0,15.0,55.710038,37.60894,41350000,5
6,14.0,151.0,19.0,55.69902,37.636401,36000000,5
4,5.0,155.3,30.0,55.704174,37.614608,32000000,2
13,13.0,153.9,35.5,55.708663,37.590255,62000000,2
19,33.0,165.0,13.0,55.676585,37.634092,29300000,5
3,7.0,154.6,30.0,55.710661,37.599301,41000000,2
9,18.0,150.0,15.0,55.710038,37.60894,48800000,2
9,18.0,150.0,15.0,55.710038,37.60894,49500000,2
3,17.0,151.0,20.0,55.710961,37.609227,74000000,5
13,18.0,195.1,17.0,55.710692,37.607448,70000000,5
4,24.0,170.0,14.5,55.637098,37.665632,26000000,3
19,33.0,185.0,12.0,55.676585,37.634092,29200000,5
1,7.0,196.0,20.0,55.710661,37.599301,45000000,1
2,7.0,196.0,20.0,55.710661,37.599301,47000000,1
14,18.0,195.1,15.0,55.710692,37.607448,88000000,2
16,16.0,181.0,11.6,55.65549300000001,37.610799,35000000,2
8,8.0,268.5,19.0,55.717574,37.594216,36980000,1
2,17.0,232.0,52.0,55.677159,37.695348,52900000,5
16,33.0,209.3,17.0,55.677539,37.634398,27800000,5
16,33.0,202.0,18.0,55.677539,37.634398,28000000,5
4,7.0,224.0,30.0,55.710661,37.599301,55200000,2
19,33.0,252.0,15.0,55.678707,37.634631,34700000,5
8,8.0,275.0,19.0,55.717574,37.594216,34000000,1
19,24.0,229.3,13.3,55.678707,37.634631,35600000,5
18,18.0,220.0,20.0,55.710038,37.60894,110000000,2
17,18.0,271.0,20.0,55.710809,37.610404,198990000,2
12,15.0,19.0,3.0,55.648997,37.533921,6200000,3
16,18.0,27.1,7.0,55.63009,37.514473,6326000,5
5,9.0,28.0,6.0,55.616564,37.541988,5500000,4
5,9.0,27.0,6.0,55.62666,37.481163,5870000,3
1,5.0,28.5,5.5,55.67992,37.60134,6200000,1
2,9.0,29.0,6.0,55.600989,37.520869,7600000,5
2,12.0,27.6,6.0,55.541168000000006,37.504843,5350000,3
1,5.0,28.2,6.0,55.67323,37.590425,6400000,1
2,9.0,29.0,6.0,55.617022,37.539706,6500000,3
3,9.0,26.2,5.4,55.664329,37.519413,6750000,4
2,5.0,32.0,7.0,55.674352,37.594189,6650000,1
3,9.0,32.0,6.0,55.625491,37.504834,6500000,3
7,8.0,30.0,5.5,55.688314,37.57616,7500000,4
3,5.0,30.8,5.5,55.650678000000006,37.604178000000005,6700000,1
3,9.0,31.0,6.5,55.612085,37.552462,6899000,3
8,9.0,32.0,7.0,55.604142,37.515685,7750000,3
1,1.0,32.0,6.0,55.551675,37.566755,3600000,7
9,9.0,30.0,5.5,55.537602,37.541296,5700000,3
5,5.0,32.0,6.0,55.643612,37.51653,6200000,3
1,9.0,32.0,6.0,55.630218000000006,37.485439,6400000,3
4,9.0,32.0,5.2,55.653152,37.565515000000005,6500000,4
2,5.0,30.0,6.0,55.641605000000006,37.520276,6500000,3
5,5.0,32.0,6.0,55.659201,37.600181,6590000,4
5,5.0,31.0,7.0,55.688913,37.595258,6600000,1
2,5.0,31.0,6.0,55.650439,37.580167,6600000,3
3,5.0,32.0,5.5,55.656118000000006,37.565093,6900000,4
4,5.0,32.0,6.0,55.653411,37.563152,6900000,4
2,12.0,32.0,7.0,55.640462,37.510745,6990000,4
8,9.0,32.0,7.0,55.654107,37.567366,6999000,4
3,9.0,32.0,6.0,55.654061,37.573357,7200000,3
2,5.0,32.0,6.0,55.655483,37.566988,7350000,3
1,9.0,32.0,5.3,55.676164,37.579259,7500000,4
2,9.0,32.0,6.0,55.667239,37.544009,7700000,3
2,9.0,32.0,5.5,55.681021,37.545968,7700000,4
8,9.0,32.0,7.0,55.604142,37.515685,7750000,3
5,9.0,31.5,6.0,55.668021,37.568794,7750000,1
1,9.0,32.0,6.0,55.63845,37.518039,7900000,3
7,8.0,30.0,6.0,55.684097,37.55955,7950000,4
1,5.0,30.0,6.1,55.688974,37.587587,7950000,1
6,8.0,32.0,6.0,55.679169,37.514868,8000000,4
7,9.0,32.0,6.0,55.675133,37.533742,8150000,4
1,5.0,30.0,6.0,55.688974,37.587587,8200000,1
7,8.0,31.1,6.4,55.680742,37.514563,8900000,1
6,19.0,30.0,6.0,55.7046,37.570707,11190000,5
1,12.0,32.0,7.0,55.614653,37.492042,5490000,3
1,5.0,30.5,5.5,55.676077,37.593237,5500000,1
1,9.0,32.0,6.0,55.623585,37.503388,5530000,3
2,5.0,30.3,6.0,55.676930000000006,37.597693,5950000,1
5,5.0,32.0,7.0,55.650678000000006,37.604178000000005,6250000,1
7,9.0,31.4,6.0,55.68409200000001,37.597145000000005,6300000,4
3,5.0,31.2,5.4,55.65900799999999,37.575459,6300000,3
5,5.0,32.0,6.0,55.659201,37.600181,6490000,3
2,9.0,30.0,6.0,55.673372,37.577472,6500000,1
1,9.0,32.0,7.0,55.643637,37.596588,6500000,4
2,5.0,32.0,6.0,55.683275,37.596821000000006,7000000,3
1,5.0,32.0,6.5,55.689126,37.592707,7200000,1
2,5.0,30.1,6.0,55.689497,37.59153,7200000,1
2,5.0,30.0,6.0,55.68433,37.595456,7200000,1
3,5.0,30.0,6.0,55.686909,37.593695,7299900,1
2,9.0,32.0,6.0,55.663938,37.519333,7300000,4
4,5.0,32.0,6.0,55.657621,37.582134,7300000,3
5,9.0,32.0,5.0,55.673824,37.536553000000005,7450000,3
1,5.0,31.5,6.0,55.67927,37.516027,7500000,4
2,5.0,32.0,5.6,55.672763,37.560529,7600000,3
3,9.0,30.0,6.0,55.69463199999999,37.582745,7800000,3
7,9.0,30.0,6.0,55.680016,37.51361,7800000,3
11,12.0,32.0,7.5,55.635416000000006,37.523204,8100000,3
4,9.0,30.0,6.0,55.673697,37.538062,8800000,1
6,11.0,31.3,6.0,55.70562,37.582574,9150000,1
9,13.0,32.0,6.0,55.705432,37.581433,9500000,1
1,9.0,32.0,6.2,55.630218000000006,37.485439,6400000,3
9,9.0,33.0,8.0,55.643637,37.596588,6500000,3
2,12.0,33.0,7.0,55.640462,37.510745,6990000,3
6,12.0,33.0,7.7,55.635381,37.511616,6900000,3
5,9.0,33.0,6.0,55.60193,37.517859,6500000,3
8,9.0,33.0,7.0,55.616168,37.498851,6900000,3
14,21.0,34.0,10.0,55.653726,37.529834,7200000,5
7,9.0,34.0,6.0,55.635416000000006,37.538476,6150000,3
8,9.0,33.0,7.0,55.60487,37.528028000000006,7990000,3
5,9.0,33.0,8.0,55.537567,37.578855,5200000,3
16,16.0,34.0,8.0,55.541392,37.517374,5870000,3
1,9.0,33.0,6.0,55.592479,37.544009,6090000,3
1,9.0,33.0,6.0,55.592479,37.544009,6100000,3
7,12.0,34.0,7.0,55.615532,37.491143,6150000,3
3,5.0,33.0,6.0,55.673458,37.591198,6400000,1
13,16.0,34.0,8.5,55.541392,37.517374,6500000,3
8,9.0,33.0,6.0,55.603151,37.512829,6500000,3
8,9.0,34.0,7.0,55.645288,37.541341,6500000,3
2,12.0,33.0,8.0,55.632809,37.471255,6600000,3
10,12.0,34.0,11.0,55.568777,37.568821,6650000,3
9,9.0,33.2,6.7,55.629577000000005,37.509541,6920000,4
3,9.0,33.0,5.5,55.645034,37.583481,6950000,4
4,5.0,33.0,6.0,55.679448,37.538826,6990000,3
11,12.0,33.0,7.0,55.644653000000005,37.513808,6999999,3
2,9.0,33.3,7.9,55.642464,37.510484000000005,7000000,3
2,5.0,34.0,5.2,55.648844,37.579313,7000000,4
3,9.0,33.0,7.0,55.642464,37.510484000000005,7200000,3
2,5.0,33.0,7.0,55.650927,37.583086,7150000,4
14,15.0,34.0,9.0,55.648748,37.532753,7650000,3
5,9.0,33.8,7.0,55.638734,37.514724,7680000,3
3,21.0,33.2,4.0,55.653726,37.529834,8000000,5
4,9.0,34.0,7.0,55.676316,37.607152,8150000,3
4,9.0,34.0,7.0,55.676316,37.607152,8150000,3
4,9.0,33.0,6.5,55.613926,37.544342,5980000,3
2,9.0,34.0,7.0,55.615848,37.494476,5950000,3
4,14.0,33.8,8.5,55.540592,37.5175,6000000,3
3,9.0,33.0,7.0,55.616651,37.492742,6000000,3
7,9.0,33.0,7.3,55.683564,37.602957,6199000,3
8,9.0,33.0,6.0,55.608531000000006,37.513772,6200000,3
13,17.0,33.7,8.5,55.538794,37.511436,6500000,3
4,5.0,34.0,7.0,55.689126,37.592707,6500000,1
5,9.0,33.0,6.0,55.592479,37.544009,6500000,5
6,9.0,33.0,6.5,55.630146,37.507924,6650000,4
7,9.0,33.0,7.0,55.647325,37.518973,6800000,3
8,9.0,33.0,7.0,55.616168,37.498851,6999000,3
10,12.0,33.0,8.0,55.632809,37.471255,7190000,3
13,21.0,33.8,5.0,55.653726,37.529834,7200000,5
9,12.0,34.0,9.0,55.644857,37.54241,7300000,3
7,12.0,34.0,7.0,55.648692,37.5736,7300000,3
15,16.0,34.0,12.0,55.56944300000001,37.564168,7499999,3
4,9.0,33.0,7.0,55.605704,37.548806,7600000,3
4,9.0,34.0,7.0,55.676316,37.607152,8150000,3
4,5.0,33.0,6.0,55.67457,37.574139,8200000,1
3,5.0,33.2,6.5,55.652324,37.579026,8600000,4
3,9.0,33.0,8.0,55.681438,37.547737,8700000,1
6,9.0,33.0,8.5,55.537567,37.578855,5400000,3
8,9.0,33.0,6.0,55.603151,37.512829,6500000,3
1,9.0,34.0,9.0,55.687462,37.547944,7500000,1
3,12.0,36.0,10.0,55.678037,37.605975,7000000,4
3,12.0,36.0,10.0,55.678037,37.605975,7000000,3
3,11.0,35.5,9.1,55.537704000000005,37.531595,5800000,3
1,10.0,35.1,9.2,55.53182,37.516889,6150000,3
16,18.0,35.8,12.8,55.63009,37.514473,7658000,5
7,9.0,35.0,8.0,55.654107,37.567366,7500000,4
7,12.0,35.0,10.0,55.65144,37.603289,7050000,4
2,9.0,37.0,8.0,55.680534,37.606927,7700000,1
13,17.0,37.0,8.0,55.568339,37.584083,6400000,3
1,12.0,35.3,9.8,55.650947,37.562461,6890000,4
14,16.0,35.0,11.0,55.562882,37.570429,7100000,3
11,12.0,35.2,9.0,55.66862,37.543973,7500000,5
6,19.0,37.0,10.0,55.670097,37.550217,11000000,1
9,9.0,35.0,8.0,55.688091,37.555301,9490000,1
3,10.0,35.5,9.1,55.530852,37.517994,5850000,3
4,16.0,37.0,9.6,55.650612,37.563548,6800000,3
3,15.0,36.0,10.0,55.648997,37.533921,7450000,3
11,24.0,36.0,9.0,55.681681000000005,37.518147,10500000,5
1,16.0,36.2,10.4,55.541596,37.579798,5800000,3
5,12.0,35.7,9.0,55.544061,37.562335,5900000,3
7,18.0,36.3,12.5,55.561741000000005,37.577858,6400000,5
4,5.0,36.5,8.0,55.679702,37.599435,6400000,1
3,9.0,35.0,7.0,55.624037,37.485134,6500000,3
12,12.0,35.4,10.1,55.658251,37.584218,6550000,4
2,5.0,37.0,8.0,55.677890000000005,37.600954,6700000,1
2,12.0,36.0,10.0,55.652075,37.555409,6900000,4
3,12.0,36.0,10.0,55.678037,37.605975,6990000,4
16,17.0,36.0,10.0,55.561232,37.586176,6990000,3
3,12.0,36.0,10.0,55.678037,37.605975,7000000,3
3,12.0,36.0,10.0,55.678037,37.605975,7000000,3
14,16.0,35.0,11.0,55.562882,37.570429,7000000,3
2,12.0,35.0,10.0,55.651963,37.564931,7000000,4
14,16.0,35.0,11.0,55.562882,37.570429,7100000,3
3,11.0,35.0,10.0,55.559746,37.575639,7200000,5
16,17.0,36.0,9.1,55.561232,37.586176,7250000,3
9,12.0,35.0,10.0,55.652014,37.602669,7300000,4
8,17.0,36.0,9.0,55.541988,37.522243,7500000,3
4,12.0,35.0,10.0,55.666487,37.54383,7500000,4
11,22.0,36.5,8.0,55.645456,37.481945,7500000,4
9,17.0,37.0,8.0,55.62883000000001,37.512937,7600000,3
9,12.0,37.0,10.0,55.666838,37.591449,7700000,4
1,17.0,37.0,8.0,55.663415,37.553154,7850000,3
3,14.0,36.0,9.0,55.639527,37.544027,7950000,3
14,17.0,36.6,7.0,55.56618100000001,37.578612,8000000,3
1,17.0,36.9,7.5,55.671072,37.575361,8100000,3
9,9.0,37.0,6.0,55.668625,37.572378,8250000,3
2,8.0,36.0,6.0,55.684402,37.558652,8250000,4
8,14.0,36.5,8.0,55.688568,37.553028000000005,8400000,1
8,9.0,36.7,7.8,55.682082,37.547351,8700000,4
16,17.0,36.1,10.0,55.64762,37.602768,8750000,3
6,22.0,37.0,10.0,55.663324,37.566925,8990000,3
12,14.0,35.0,9.5,55.680854,37.585673,8990000,3
5,17.0,35.4,8.0,55.64589300000001,37.477022,9100000,3
12,17.0,35.7,9.2,55.677783,37.560493,9700000,3
3,21.0,37.0,4.2,55.653726,37.529834,9650000,5
3,17.0,36.0,10.0,55.678011,37.559451,9650000,3
16,17.0,37.0,6.0,55.659759,37.593363,10500000,3
13,19.0,36.1,9.0,55.686939,37.577606,11250000,3
4,17.0,37.0,12.0,55.64762,37.602768,11500000,3
4,16.0,37.0,17.0,55.64762,37.602768,11500000,5
4,12.0,35.3,9.1,55.530225,37.515838,5350000,3
1,12.0,36.2,8.0,55.53534499999999,37.532161,5400000,3
2,12.0,36.9,8.0,55.532197,37.519485,5600000,3
1,10.0,35.9,9.0,55.544514,37.54568,5850000,3
1,17.0,36.7,6.9,55.567178000000006,37.573312,5950000,3
10,17.0,35.6,10.0,55.541805,37.521201,6000000,3
5,12.0,36.0,10.5,55.532717000000005,37.524435,6100000,3
3,12.0,36.0,10.0,55.546083,37.558805,6300000,3
3,17.0,36.0,10.0,55.596925,37.518623,6700000,3
5,12.0,35.0,11.0,55.551451,37.555526,6750000,3
8,14.0,35.0,3.0,55.540592,37.5175,6750000,3
2,9.0,35.0,7.0,55.627661,37.508068,6800000,4
4,12.0,36.0,9.0,55.55214399999999,37.559586,6800000,3
1,12.0,36.9,5.9,55.663395,37.589671,6990000,4
7,14.0,36.0,9.0,55.684102,37.544432,7000000,1
8,9.0,35.0,6.0,55.607112,37.549848,7000000,3
8,12.0,35.2,9.5,55.67426999999999,37.602166,7150000,4
6,12.0,35.0,8.0,55.56949399999999,37.566126,7450000,3
1,16.0,36.8,8.8,55.6644,37.523815,7490000,3
6,12.0,35.5,11.0,55.56949399999999,37.566126,7500000,1
3,16.0,35.7,8.0,55.64828000000001,37.582062,7500000,3
1,8.0,36.3,5.0,55.678945,37.559047,7600000,3
1,12.0,35.0,9.0,55.667939,37.589105,7800000,1
11,13.0,35.8,10.9,55.569011,37.565353,7800000,3
10,14.0,35.4,9.5,55.63513199999999,37.541072,7800000,3
2,12.0,35.0,7.0,55.634176,37.528118,7900000,3
10,14.0,35.1,10.0,55.643444,37.547594,7950000,3
2,22.0,35.3,10.0,55.59835,37.530508000000005,8100000,4
2,9.0,36.6,7.5,55.675489,37.533849,8150000,4
7,17.0,36.2,9.0,55.694337,37.583796,8200000,3
5,9.0,37.0,7.0,55.676149,37.532457,8200000,4
3,18.0,35.6,18.0,55.63009,37.514473,8500000,5
3,8.0,36.6,6.0,55.679169,37.514868,9100000,4
7,22.0,36.5,9.0,55.663324,37.566925,9400000,3
2,8.0,35.4,7.2,55.683798,37.523438,9500000,1
14,22.0,37.0,9.0,55.663217,37.565542,9700000,3
6,16.0,35.0,10.0,55.684503,37.543075,9900000,4
2,12.0,36.8,8.5,55.688680000000005,37.584568,9900000,3
4,16.0,37.0,9.8,55.684929,37.544566,9900000,4
7,17.0,35.3,9.0,55.676478,37.534406,9990000,2
3,14.0,37.0,8.0,55.695687,37.570788,10000000,1
15,17.0,35.2,9.8,55.64589300000001,37.477022,9990000,3
5,29.0,35.0,8.2,55.644064,37.473519,10100000,5
4,17.0,37.0,12.0,55.64762,37.602768,10580000,5
7,12.0,35.7,9.7,55.678839,37.605607,7100000,3
9,12.0,38.9,8.5,55.552581,37.558364000000005,6700000,3
